age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,label
39,Private,Masters,married,Exec_managerial,Husband,White,Male,0,0,50,United_States,1
53,Private,HS_grad,divorced,Machine_op_inspct,Unmarried,Black,Male,0,0,32,United_States,0
75,Self_emp_inc,HS_grad,not_married,Sales,Other_relative,Asian_Pac_Islander,Male,0,0,35,United_States,1
36,Private,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,50,United_States,1
46,Self_emp_inc,Some_college,married,Sales,Husband,White,Male,0,0,40,United_States,0
56,Self_emp_inc,HS_grad,married,Sales,Husband,White,Male,0,1902,40,United_States,1
29,Private,HS_grad,married,Handlers_cleaners,Husband,Black,Male,0,0,40,United_States,0
60,Private,School,married,Machine_op_inspct,Husband,White,Male,0,0,49,United_States,0
58,Private,HS_grad,not_married,Sales,Not_in_family,White,Male,0,0,38,United_States,0
67,Self_emp_not_inc,HS_grad,married,Farming_fishing,Husband,White,Male,0,0,55,United_States,0
35,Private,Some_college,married,Prof_specialty,Husband,White,Male,7688,0,38,United_States,1
39,Self_emp_not_inc,Some_college,married,Farming_fishing,Husband,White,Male,0,0,80,United_States,0
37,Private,Some_college,married,Transport_moving,Husband,White,Male,0,0,50,United_States,0
54,Private,Some_college,married,Prof_specialty,Husband,White,Male,0,0,50,United_States,0
63,Self_emp_not_inc,Prof_school,married,Prof_specialty,Husband,White,Male,0,0,30,United_States,0
47,Private,School,divorced,Other_service,Not_in_family,White,Female,0,0,38,United_States,0
23,Private,Bachelors,not_married,Adm_clerical,Own_child,White,Female,0,0,40,United_States,0
55,Private,HS_grad,not_married,Machine_op_inspct,Not_in_family,White,Male,4865,0,45,United_States,0
49,Private,School,married,Sales,Wife,White,Female,0,0,40,United_States,0
39,Private,Voc,married,Machine_op_inspct,Husband,White,Male,5178,0,40,United_States,1
23,Private,HS_grad,not_married,Machine_op_inspct,Own_child,White,Male,0,0,40,United_States,0
19,Private,Some_college,not_married,Other_service,Own_child,White,Female,0,0,12,United_States,0
44,Private,Masters,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
25,Private,Voc,not_married,Other_service,Unmarried,Amer_Indian_Eskimo,Female,0,0,40,United_States,0
35,Private,Voc,divorced,Prof_specialty,Own_child,Black,Male,0,0,40,United_States,0
23,Local_gov,HS_grad,divorced,Adm_clerical,Own_child,White,Female,0,0,40,Other,0
48,Private,Voc,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
48,Private,Some_college,divorced,Handlers_cleaners,Own_child,White,Male,2176,0,40,United_States,0
44,Private,HS_grad,divorced,Adm_clerical,Unmarried,Black,Female,0,0,40,United_States,0
55,Self_emp_not_inc,Bachelors,married,Exec_managerial,Wife,White,Female,0,0,25,United_States,0
33,Self_emp_not_inc,HS_grad,married,Craft_repair,Husband,White,Male,0,0,50,United_States,0
18,Private,School,not_married,Handlers_cleaners,Own_child,White,Male,0,0,20,United_States,0
24,Private,Bachelors,not_married,Adm_clerical,Own_child,White,Male,2202,0,30,United_States,0
32,Local_gov,Voc,married,Protective_serv,Husband,White,Male,0,0,56,Other,1
24,State_gov,Bachelors,not_married,Prof_specialty,Not_in_family,White,Female,0,0,20,United_States,0
44,Self_emp_inc,Bachelors,married,Exec_managerial,Husband,White,Male,99999,0,70,United_States,1
27,Private,Bachelors,married,Adm_clerical,Husband,White,Male,0,0,45,United_States,0
39,Private,Voc,married,Tech_support,Husband,White,Male,0,0,40,Other,1
26,Local_gov,School,married,Other_service,Husband,White,Male,0,0,40,United_States,0
34,Private,Masters,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
38,Private,Masters,married,Prof_specialty,Husband,White,Male,99999,0,65,United_States,1
41,State_gov,Masters,married,Prof_specialty,Husband,White,Male,0,0,75,United_States,1
73,Private,Bachelors,married,Prof_specialty,Husband,Asian_Pac_Islander,Male,0,0,5,Other,0
32,Self_emp_inc,HS_grad,married,Sales,Husband,White,Male,0,0,50,United_States,0
56,Local_gov,Masters,married,Exec_managerial,Husband,Black,Male,0,0,40,United_States,1
59,Private,Bachelors,married,Exec_managerial,Husband,White,Male,0,1977,50,United_States,1
44,Private,Some_college,married,Sales,Husband,White,Male,0,0,60,United_States,1
35,Private,Bachelors,not_married,Sales,Own_child,Asian_Pac_Islander,Male,0,1590,40,Other,0
52,Private,HS_grad,married,Machine_op_inspct,Husband,Other,Male,3781,0,40,Other,0
30,Private,Some_college,not_married,Prof_specialty,Own_child,White,Male,3325,0,50,United_States,0
23,Private,Bachelors,married,Sales,Husband,White,Male,0,0,40,United_States,0
43,Private,HS_grad,not_married,Adm_clerical,Unmarried,White,Female,8614,0,43,United_States,1
61,Private,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,50,United_States,0
38,Private,HS_grad,not_married,Adm_clerical,Unmarried,White,Female,0,0,35,United_States,0
68,Private,School,married,Sales,Husband,White,Male,0,0,16,United_States,0
41,Private,Masters,not_married,Exec_managerial,Not_in_family,White,Male,27828,0,50,United_States,1
42,Self_emp_not_inc,Some_college,not_married,Prof_specialty,Not_in_family,White,Male,0,0,40,United_States,0
48,Private,School,not_married,Prof_specialty,Not_in_family,Amer_Indian_Eskimo,Female,0,0,20,United_States,0
19,Private,HS_grad,divorced,Other_service,Not_in_family,White,Female,0,0,40,United_States,0
31,Private,School,married,Handlers_cleaners,Not_in_family,Asian_Pac_Islander,Male,0,0,40,Other,0
40,Self_emp_inc,Voc,married,Craft_repair,Husband,White,Male,0,2377,50,United_States,0
32,Private,Bachelors,not_married,Tech_support,Not_in_family,Asian_Pac_Islander,Female,0,0,40,Other,0
51,Self_emp_inc,HS_grad,divorced,Exec_managerial,Not_in_family,White,Male,14084,0,40,United_States,1
44,Local_gov,Bachelors,married,Prof_specialty,Husband,White,Male,0,0,40,United_States,1
23,Private,Bachelors,not_married,Sales,Own_child,White,Female,0,0,30,Other,0
30,Private,School,married,Prof_specialty,Husband,White,Male,0,0,35,United_States,0
44,Private,Bachelors,not_married,Prof_specialty,Not_in_family,White,Female,0,0,45,United_States,0
24,Private,HS_grad,married,Farming_fishing,Husband,White,Male,0,0,60,United_States,0
34,Private,HS_grad,married,Sales,Husband,White,Male,0,0,60,United_States,0
17,Private,School,not_married,Handlers_cleaners,Own_child,White,Male,0,0,12,United_States,0
61,Private,Masters,married,Prof_specialty,Husband,Asian_Pac_Islander,Male,0,0,45,Other,1
30,Local_gov,Bachelors,not_married,Exec_managerial,Own_child,White,Male,0,0,40,United_States,0
45,Private,Bachelors,not_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
22,Private,Voc,not_married,Adm_clerical,Own_child,White,Female,0,0,40,United_States,0
49,Private,Some_college,married,Other_service,Husband,White,Male,0,0,40,United_States,0
39,Private,Voc,not_married,Adm_clerical,Unmarried,White,Female,0,0,45,United_States,0
39,Private,HS_grad,married,Prof_specialty,Husband,Black,Male,0,0,40,United_States,0
34,Private,Some_college,not_married,Adm_clerical,Other_relative,White,Female,0,0,40,United_States,0
52,Local_gov,Some_college,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
24,Private,Voc,not_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,0
38,Private,Bachelors,married,Prof_specialty,Husband,White,Male,0,0,45,United_States,1
19,Private,School,not_married,Machine_op_inspct,Own_child,White,Male,0,0,40,United_States,0
24,Private,HS_grad,not_married,Other_service,Not_in_family,White,Female,0,0,30,United_States,0
25,Private,Voc,not_married,Other_service,Own_child,White,Male,0,0,43,United_States,0
71,Private,School,not_married,Transport_moving,Not_in_family,White,Male,0,0,10,United_States,0
27,Private,HS_grad,married,Prof_specialty,Wife,Black,Female,0,0,40,United_States,0
28,Private,Voc,not_married,Tech_support,Not_in_family,Black,Female,0,0,40,United_States,0
54,Private,Voc,married,Protective_serv,Husband,Black,Male,15024,0,38,Other,1
18,Private,School,not_married,Sales,Own_child,Black,Female,0,0,10,United_States,0
49,Private,HS_grad,married,Other_service,Husband,Black,Male,0,0,40,United_States,0
36,Private,HS_grad,married,Other_service,Unmarried,White,Female,0,0,25,United_States,0
57,Private,HS_grad,not_married,Transport_moving,Unmarried,White,Male,0,0,50,United_States,0
56,Federal_gov,Masters,married,Exec_managerial,Husband,White,Male,0,0,40,Other,1
17,Private,School,not_married,Other_service,Own_child,White,Male,0,0,20,United_States,0
30,Private,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,50,United_States,0
41,Private,School,not_married,Sales,Own_child,White,Female,0,0,40,United_States,0
26,Private,HS_grad,not_married,Handlers_cleaners,Own_child,White,Male,0,0,40,United_States,0
61,Private,School,married,Craft_repair,Husband,White,Male,0,0,48,United_States,0
50,Private,Some_college,divorced,Prof_specialty,Unmarried,White,Male,0,0,40,United_States,0
24,Private,HS_grad,not_married,Machine_op_inspct,Not_in_family,White,Male,0,0,45,United_States,0
44,Private,School,not_married,Other_service,Not_in_family,White,Female,0,0,40,United_States,0
38,State_gov,Masters,not_married,Prof_specialty,Other_relative,White,Female,0,0,40,United_States,0
61,Private,School,not_married,Prof_specialty,Not_in_family,Black,Female,0,0,40,United_States,0
25,Private,Bachelors,not_married,Sales,Own_child,White,Male,0,0,50,United_States,0
34,Private,HS_grad,married,Sales,Husband,White,Male,0,0,70,United_States,0
38,Private,Some_college,not_married,Transport_moving,Not_in_family,White,Male,0,0,40,United_States,0
42,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,55,United_States,0
17,Private,School,not_married,Prof_specialty,Own_child,Black,Male,0,0,20,United_States,0
48,Private,School,married,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
38,Private,Masters,married,Prof_specialty,Husband,White,Male,0,0,40,United_States,1
52,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,50,United_States,1
55,State_gov,Voc,not_married,Prof_specialty,Unmarried,White,Female,6849,0,40,United_States,0
41,Self_emp_not_inc,HS_grad,divorced,Farming_fishing,Other_relative,White,Male,0,0,20,United_States,0
45,Private,School,not_married,Machine_op_inspct,Own_child,White,Female,0,0,35,United_States,0
49,Private,School,not_married,Machine_op_inspct,Not_in_family,Asian_Pac_Islander,Male,0,0,45,Other,0
19,Private,Some_college,not_married,Other_service,Not_in_family,White,Male,0,0,20,United_States,0
39,Private,Bachelors,married,Adm_clerical,Husband,White,Male,0,0,45,United_States,0
43,Private,Some_college,not_married,Other_service,Not_in_family,White,Male,2174,0,45,United_States,0
42,Private,Some_college,married,Exec_managerial,Husband,White,Male,0,0,65,United_States,0
17,Private,School,not_married,Handlers_cleaners,Own_child,White,Male,0,0,12,United_States,0
30,Private,Voc,not_married,Prof_specialty,Not_in_family,Black,Female,0,0,25,United_States,0
61,Local_gov,Masters,divorced,Prof_specialty,Not_in_family,White,Female,0,0,70,United_States,0
48,Private,Masters,married,Exec_managerial,Husband,White,Male,15024,0,40,United_States,1
60,Private,HS_grad,married,Prof_specialty,Husband,White,Male,0,0,40,United_States,0
57,Private,HS_grad,married,Transport_moving,Husband,White,Male,0,0,40,United_States,1
27,Private,School,married,Handlers_cleaners,Husband,White,Male,0,0,45,Other,0
24,Private,HS_grad,married,Sales,Husband,White,Male,0,0,48,United_States,0
41,Private,School,divorced,Transport_moving,Not_in_family,White,Male,0,0,84,United_States,1
42,Private,HS_grad,not_married,Transport_moving,Unmarried,White,Male,0,0,40,United_States,0
34,Private,Bachelors,not_married,Prof_specialty,Own_child,White,Female,0,0,15,United_States,0
22,Private,School,not_married,Prof_specialty,Unmarried,Black,Female,0,0,36,United_States,0
47,Private,HS_grad,divorced,Exec_managerial,Unmarried,White,Female,0,0,43,United_States,0
50,Private,HS_grad,not_married,Adm_clerical,Not_in_family,White,Male,0,1980,40,United_States,0
30,Private,HS_grad,not_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
38,Private,Bachelors,married,Craft_repair,Husband,White,Male,0,0,45,United_States,0
31,Private,HS_grad,married,Prof_specialty,Husband,White,Male,0,0,55,United_States,1
44,Private,Some_college,married,Adm_clerical,Wife,White,Female,0,0,45,United_States,1
34,Private,Some_college,married,Craft_repair,Husband,White,Male,0,1651,38,United_States,0
52,Private,HS_grad,divorced,Machine_op_inspct,Not_in_family,Black,Male,14344,0,40,United_States,1
34,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,50,United_States,0
31,Private,Some_college,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,0
68,Private,Some_college,divorced,Sales,Not_in_family,White,Female,0,0,20,United_States,0
22,Private,HS_grad,not_married,Adm_clerical,Own_child,White,Female,0,0,40,Other,0
42,Private,Bachelors,not_married,Exec_managerial,Not_in_family,White,Female,0,0,35,United_States,0
37,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,35,United_States,0
36,Self_emp_not_inc,HS_grad,married,Farming_fishing,Husband,White,Male,0,0,35,United_States,0
38,Private,Some_college,divorced,Adm_clerical,Unmarried,White,Female,0,0,30,United_States,0
72,Without_pay,HS_grad,married,Other_service,Husband,White,Male,0,0,55,United_States,0
40,Private,School,married,Other_service,Husband,White,Male,0,0,40,Other,0
19,Private,Some_college,not_married,Sales,Own_child,White,Male,0,0,30,United_States,0
55,Private,Voc,married,Craft_repair,Husband,White,Male,0,0,50,Other,1
30,Private,Voc,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
52,Private,Bachelors,not_married,Adm_clerical,Unmarried,White,Female,0,1092,40,United_States,0
29,Private,Bachelors,married,Sales,Husband,White,Male,3103,0,45,United_States,1
41,Private,Some_college,married,Prof_specialty,Husband,Black,Male,0,0,4,United_States,0
29,Private,Bachelors,not_married,Adm_clerical,Not_in_family,White,Female,0,0,45,United_States,0
24,Private,Bachelors,not_married,Sales,Not_in_family,White,Female,0,0,20,United_States,0
46,Self_emp_not_inc,Prof_school,married,Prof_specialty,Husband,White,Male,0,0,45,United_States,1
44,Private,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,60,United_States,1
17,Private,School,not_married,Sales,Own_child,Black,Female,0,0,15,United_States,0
35,Private,Voc,divorced,Other_service,Unmarried,White,Female,0,0,35,United_States,0
38,Private,HS_grad,divorced,Craft_repair,Unmarried,White,Male,0,0,40,United_States,0
36,Private,School,not_married,Handlers_cleaners,Own_child,White,Male,0,0,40,United_States,0
24,Private,School,married,Machine_op_inspct,Husband,White,Male,0,0,60,United_States,0
38,Self_emp_not_inc,Bachelors,married,Farming_fishing,Husband,White,Male,0,0,99,United_States,0
19,Private,School,not_married,Sales,Not_in_family,White,Female,0,0,40,Other,0
30,Private,HS_grad,married,Transport_moving,Husband,White,Male,0,0,45,United_States,0
36,Local_gov,Voc,married,Transport_moving,Husband,Amer_Indian_Eskimo,Male,0,0,40,United_States,0
27,Private,Some_college,not_married,Craft_repair,Not_in_family,White,Male,0,0,45,United_States,0
27,Private,Voc,married,Adm_clerical,Husband,White,Male,0,0,40,United_States,1
66,Private,School,married,Prof_specialty,Husband,White,Male,0,0,30,United_States,0
65,Federal_gov,Some_college,married,Exec_managerial,Husband,Black,Male,0,2174,40,United_States,1
37,Private,Masters,not_married,Exec_managerial,Not_in_family,Black,Female,0,0,40,United_States,1
17,Private,School,not_married,Sales,Own_child,White,Male,0,0,30,United_States,0
19,Private,Some_college,not_married,Prof_specialty,Own_child,White,Male,0,0,40,United_States,0
57,Private,School,married,Transport_moving,Husband,Black,Male,0,0,50,United_States,0
54,Self_emp_not_inc,Masters,divorced,Prof_specialty,Not_in_family,White,Female,0,0,30,United_States,0
21,Private,Some_college,not_married,Other_service,Not_in_family,White,Female,0,0,40,United_States,0
43,Private,HS_grad,not_married,Handlers_cleaners,Not_in_family,White,Male,0,0,40,United_States,0
50,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
38,Private,School,married,Handlers_cleaners,Husband,White,Male,0,0,48,United_States,1
31,Private,HS_grad,married,Prof_specialty,Husband,White,Male,15024,0,40,United_States,1
41,Private,Prof_school,divorced,Prof_specialty,Unmarried,White,Female,0,0,38,United_States,0
20,Private,Some_college,not_married,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,0
28,Private,Bachelors,married,Adm_clerical,Other_relative,White,Female,0,0,15,United_States,0
62,Private,School,married,Other_service,Husband,White,Male,0,0,35,United_States,0
41,Private,School,divorced,Machine_op_inspct,Not_in_family,Black,Female,0,0,40,United_States,0
